,Unnamed: 0,source,source_desc,source_id,target,target_desc,target_id,weight
28231,28232,FOXO1,ENSP00000368880,2308,corneal disease,DOID:10124,-666.0,1
28232,28233,UBXN4,ENSP00000272638,23190,corneal disease,DOID:10124,-666.0,1
28233,28234,SMAD3,ENSP00000332973,4088,corneal disease,DOID:10124,-666.0,1
28234,28235,PPP3CA,ENSP00000378323,5530,corneal disease,DOID:10124,-666.0,1
28235,28236,ARID5B,ENSP00000279873,84159,corneal disease,DOID:10124,-666.0,1
28236,28237,KCNMB2,ENSP00000351068,10242,corneal disease,DOID:10124,-666.0,1
28237,28238,BLK,ENSP00000259089,640,lymphatic system disease,DOID:75,-666.0,1
28238,28239,FCGR2A,ENSP00000271450,2212,lymphatic system disease,DOID:75,-666.0,1
28239,28240,NAALADL2,ENSP00000404705,254827,lymphatic system disease,DOID:75,-666.0,1
28240,28241,BTBD1,ENSP00000261721,53339,lymphatic system disease,DOID:75,-666.0,1
28241,28242,TECRL,ENSP00000370607,253017,lymphatic system disease,DOID:75,-666.0,1
28242,28243,PPM1L,ENSP00000417659,151742,lymphatic system disease,DOID:75,-666.0,1
28243,28244,CENPU,ENSP00000281453,79682,lymphatic system disease,DOID:75,-666.0,1
28244,28245,MIA,ENSP00000263369,8190,lymphatic system disease,DOID:75,-666.0,1
28245,28246,MED30,ENSP00000297347,90390,lymphatic system disease,DOID:75,-666.0,1
28246,28247,ITPKC,ENSP00000263370,80271,lymphatic system disease,DOID:75,-666.0,1
28247,28248,IGHV2-70,ENSP00000375043,28454,lymphatic system disease,DOID:75,-666.0,1
28248,28249,PELI1,ENSP00000351789,57162,lymphatic system disease,DOID:75,-666.0,1
28249,28250,ZFHX3,ENSP00000268489,463,lymphatic system disease,DOID:75,-666.0,1
28250,28251,MRPS22,ENSP00000310785,56945,lymphatic system disease,DOID:75,-666.0,1
28251,28252,CD40,ENSP00000361359,958,lymphatic system disease,DOID:75,-666.0,1
28252,28253,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,lymphatic system disease,DOID:75,-666.0,1
28253,28254,DAB1,ENSP00000360277,1600,lymphatic system disease,DOID:75,-666.0,1
28254,28255,BLK,ENSP00000259089,640,lymph node disease,DOID:9942,-666.0,1
28255,28256,FCGR2A,ENSP00000271450,2212,lymph node disease,DOID:9942,-666.0,1
28256,28257,NAALADL2,ENSP00000404705,254827,lymph node disease,DOID:9942,-666.0,1
28257,28258,BTBD1,ENSP00000261721,53339,lymph node disease,DOID:9942,-666.0,1
28258,28259,TECRL,ENSP00000370607,253017,lymph node disease,DOID:9942,-666.0,1
28259,28260,PPM1L,ENSP00000417659,151742,lymph node disease,DOID:9942,-666.0,1
28260,28261,CENPU,ENSP00000281453,79682,lymph node disease,DOID:9942,-666.0,1
28261,28262,MIA,ENSP00000263369,8190,lymph node disease,DOID:9942,-666.0,1
28262,28263,MED30,ENSP00000297347,90390,lymph node disease,DOID:9942,-666.0,1
28263,28264,ITPKC,ENSP00000263370,80271,lymph node disease,DOID:9942,-666.0,1
28264,28265,IGHV2-70,ENSP00000375043,28454,lymph node disease,DOID:9942,-666.0,1
28265,28266,PELI1,ENSP00000351789,57162,lymph node disease,DOID:9942,-666.0,1
28266,28267,ZFHX3,ENSP00000268489,463,lymph node disease,DOID:9942,-666.0,1
28267,28268,MRPS22,ENSP00000310785,56945,lymph node disease,DOID:9942,-666.0,1
28268,28269,CD40,ENSP00000361359,958,lymph node disease,DOID:9942,-666.0,1
28269,28270,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,lymph node disease,DOID:9942,-666.0,1
28270,28271,DAB1,ENSP00000360277,1600,lymph node disease,DOID:9942,-666.0,1
28271,28272,BLK,ENSP00000259089,640,lymphadenitis,DOID:1602,-666.0,1
28272,28273,FCGR2A,ENSP00000271450,2212,lymphadenitis,DOID:1602,-666.0,1
28273,28274,NAALADL2,ENSP00000404705,254827,lymphadenitis,DOID:1602,-666.0,1
28274,28275,BTBD1,ENSP00000261721,53339,lymphadenitis,DOID:1602,-666.0,1
28275,28276,TECRL,ENSP00000370607,253017,lymphadenitis,DOID:1602,-666.0,1
28276,28277,PPM1L,ENSP00000417659,151742,lymphadenitis,DOID:1602,-666.0,1
28277,28278,CENPU,ENSP00000281453,79682,lymphadenitis,DOID:1602,-666.0,1
28278,28279,MIA,ENSP00000263369,8190,lymphadenitis,DOID:1602,-666.0,1
28279,28280,MED30,ENSP00000297347,90390,lymphadenitis,DOID:1602,-666.0,1
28280,28281,ITPKC,ENSP00000263370,80271,lymphadenitis,DOID:1602,-666.0,1
28281,28282,IGHV2-70,ENSP00000375043,28454,lymphadenitis,DOID:1602,-666.0,1
28282,28283,PELI1,ENSP00000351789,57162,lymphadenitis,DOID:1602,-666.0,1
28283,28284,ZFHX3,ENSP00000268489,463,lymphadenitis,DOID:1602,-666.0,1
28284,28285,MRPS22,ENSP00000310785,56945,lymphadenitis,DOID:1602,-666.0,1
28285,28286,CD40,ENSP00000361359,958,lymphadenitis,DOID:1602,-666.0,1
28286,28287,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,lymphadenitis,DOID:1602,-666.0,1
28287,28288,DAB1,ENSP00000360277,1600,lymphadenitis,DOID:1602,-666.0,1
28288,28289,BLK,ENSP00000259089,640,vascular skin disease,DOID:9540,-666.0,1
28289,28290,FCGR2A,ENSP00000271450,2212,vascular skin disease,DOID:9540,-666.0,1
28290,28291,NAALADL2,ENSP00000404705,254827,vascular skin disease,DOID:9540,-666.0,1
28291,28292,BTBD1,ENSP00000261721,53339,vascular skin disease,DOID:9540,-666.0,1
28292,28293,TECRL,ENSP00000370607,253017,vascular skin disease,DOID:9540,-666.0,1
28293,28294,PPM1L,ENSP00000417659,151742,vascular skin disease,DOID:9540,-666.0,1
28294,28295,CENPU,ENSP00000281453,79682,vascular skin disease,DOID:9540,-666.0,1
28295,28296,MIA,ENSP00000263369,8190,vascular skin disease,DOID:9540,-666.0,1
28296,28297,MED30,ENSP00000297347,90390,vascular skin disease,DOID:9540,-666.0,1
28297,28298,ITPKC,ENSP00000263370,80271,vascular skin disease,DOID:9540,-666.0,1
28298,28299,IGHV2-70,ENSP00000375043,28454,vascular skin disease,DOID:9540,-666.0,1
28299,28300,PELI1,ENSP00000351789,57162,vascular skin disease,DOID:9540,-666.0,1
28300,28301,ZFHX3,ENSP00000268489,463,vascular skin disease,DOID:9540,-666.0,1
28301,28302,MRPS22,ENSP00000310785,56945,vascular skin disease,DOID:9540,-666.0,1
28302,28303,CD40,ENSP00000361359,958,vascular skin disease,DOID:9540,-666.0,1
28303,28304,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,vascular skin disease,DOID:9540,-666.0,1
28304,28305,DAB1,ENSP00000360277,1600,vascular skin disease,DOID:9540,-666.0,1
28305,28306,BLK,ENSP00000259089,640,kawasaki disease,DOID:13378,-666.0,1
28306,28307,FCGR2A,ENSP00000271450,2212,kawasaki disease,DOID:13378,-666.0,1
28307,28308,NAALADL2,ENSP00000404705,254827,kawasaki disease,DOID:13378,-666.0,1
28308,28309,BTBD1,ENSP00000261721,53339,kawasaki disease,DOID:13378,-666.0,1
28309,28310,TECRL,ENSP00000370607,253017,kawasaki disease,DOID:13378,-666.0,1
28310,28311,PPM1L,ENSP00000417659,151742,kawasaki disease,DOID:13378,-666.0,1
28311,28312,CENPU,ENSP00000281453,79682,kawasaki disease,DOID:13378,-666.0,1
28312,28313,MIA,ENSP00000263369,8190,kawasaki disease,DOID:13378,-666.0,1
28313,28314,MED30,ENSP00000297347,90390,kawasaki disease,DOID:13378,-666.0,1
28314,28315,ITPKC,ENSP00000263370,80271,kawasaki disease,DOID:13378,-666.0,1
28315,28316,IGHV2-70,ENSP00000375043,28454,kawasaki disease,DOID:13378,-666.0,1
28316,28317,PELI1,ENSP00000351789,57162,kawasaki disease,DOID:13378,-666.0,1
28317,28318,ZFHX3,ENSP00000268489,463,kawasaki disease,DOID:13378,-666.0,1
28318,28319,MRPS22,ENSP00000310785,56945,kawasaki disease,DOID:13378,-666.0,1
28319,28320,CD40,ENSP00000361359,958,kawasaki disease,DOID:13378,-666.0,1
28320,28321,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,kawasaki disease,DOID:13378,-666.0,1
28321,28322,DAB1,ENSP00000360277,1600,kawasaki disease,DOID:13378,-666.0,1
28322,28323,BLK,ENSP00000259089,640,polyarteritis nodosa,DOID:9810,-666.0,1
28323,28324,FCGR2A,ENSP00000271450,2212,polyarteritis nodosa,DOID:9810,-666.0,1
28324,28325,NAALADL2,ENSP00000404705,254827,polyarteritis nodosa,DOID:9810,-666.0,1
28325,28326,BTBD1,ENSP00000261721,53339,polyarteritis nodosa,DOID:9810,-666.0,1
28326,28327,TECRL,ENSP00000370607,253017,polyarteritis nodosa,DOID:9810,-666.0,1
28327,28328,PPM1L,ENSP00000417659,151742,polyarteritis nodosa,DOID:9810,-666.0,1
28328,28329,CENPU,ENSP00000281453,79682,polyarteritis nodosa,DOID:9810,-666.0,1
28329,28330,MIA,ENSP00000263369,8190,polyarteritis nodosa,DOID:9810,-666.0,1
28330,28331,MED30,ENSP00000297347,90390,polyarteritis nodosa,DOID:9810,-666.0,1
28331,28332,ITPKC,ENSP00000263370,80271,polyarteritis nodosa,DOID:9810,-666.0,1
28332,28333,IGHV2-70,ENSP00000375043,28454,polyarteritis nodosa,DOID:9810,-666.0,1
28333,28334,PELI1,ENSP00000351789,57162,polyarteritis nodosa,DOID:9810,-666.0,1
28334,28335,ZFHX3,ENSP00000268489,463,polyarteritis nodosa,DOID:9810,-666.0,1
28335,28336,MRPS22,ENSP00000310785,56945,polyarteritis nodosa,DOID:9810,-666.0,1
28336,28337,CD40,ENSP00000361359,958,polyarteritis nodosa,DOID:9810,-666.0,1
28337,28338,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,polyarteritis nodosa,DOID:9810,-666.0,1
28338,28339,DAB1,ENSP00000360277,1600,polyarteritis nodosa,DOID:9810,-666.0,1
28339,28340,F11,ENSP00000264691,2160,vasculitis,DOID:865,-666.0,1
28340,28341,F5,ENSP00000356771,2153,vasculitis,DOID:865,-666.0,1
28341,28342,NME7,ENSP00000356785,29922,vasculitis,DOID:865,-666.0,1
28342,28343,SUSD1,ENSP00000363388,64420,vasculitis,DOID:865,-666.0,1
28343,28344,SV2C,ENSP00000316983,22987,vasculitis,DOID:865,-666.0,1
28344,28345,FGG,ENSP00000336829,2266,vasculitis,DOID:865,-666.0,1
28345,28346,ABO,ENSP00000313515,28,vasculitis,DOID:865,-666.0,1
28346,28347,BLK,ENSP00000259089,640,vasculitis,DOID:865,-666.0,1
28347,28348,FCGR2A,ENSP00000271450,2212,vasculitis,DOID:865,-666.0,1
28348,28349,NAALADL2,ENSP00000404705,254827,vasculitis,DOID:865,-666.0,1
28349,28350,BTBD1,ENSP00000261721,53339,vasculitis,DOID:865,-666.0,1
28350,28351,TECRL,ENSP00000370607,253017,vasculitis,DOID:865,-666.0,1
28351,28352,PPM1L,ENSP00000417659,151742,vasculitis,DOID:865,-666.0,1
28352,28353,CENPU,ENSP00000281453,79682,vasculitis,DOID:865,-666.0,1
28353,28354,MIA,ENSP00000263369,8190,vasculitis,DOID:865,-666.0,1
28354,28355,MED30,ENSP00000297347,90390,vasculitis,DOID:865,-666.0,1
28355,28356,ITPKC,ENSP00000263370,80271,vasculitis,DOID:865,-666.0,1
28356,28357,IGHV2-70,ENSP00000375043,28454,vasculitis,DOID:865,-666.0,1
28357,28358,PELI1,ENSP00000351789,57162,vasculitis,DOID:865,-666.0,1
28358,28359,ZFHX3,ENSP00000268489,463,vasculitis,DOID:865,-666.0,1
28359,28360,MRPS22,ENSP00000310785,56945,vasculitis,DOID:865,-666.0,1
28360,28361,CD40,ENSP00000361359,958,vasculitis,DOID:865,-666.0,1
28361,28362,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,vasculitis,DOID:865,-666.0,1
28362,28363,DAB1,ENSP00000360277,1600,vasculitis,DOID:865,-666.0,1
28363,28364,OTUD7A,ENSP00000305926,161725,vasculitis,DOID:865,-666.0,1
28364,28365,CNTN6,ENSP00000341882,27255,vasculitis,DOID:865,-666.0,1
28365,28366,CYP24A1,ENSP00000216862,1591,dermatitis,DOID:2723,-666.0,1
28366,28367,FHIT,ENSP00000342087,2272,dermatitis,DOID:2723,-666.0,1
28367,28368,ZNF365,ENSP00000387091,22891,dermatitis,DOID:2723,-666.0,1
28368,28369,ADAMTS20,ENSP00000374071,80070,dermatitis,DOID:2723,-666.0,1
28369,28370,NELL1,ENSP00000298925,4745,dermatitis,DOID:2723,-666.0,1
28370,28371,ACTL9,ENSP00000316674,284382,dermatitis,DOID:2723,-666.0,1
28371,28372,ADO,ENSP00000362888,84890,dermatitis,DOID:2723,-666.0,1
28372,28373,NCF4,ENSP00000337605,4689,dermatitis,DOID:2723,-666.0,1
28373,28374,OR10A3,ENSP00000353988,26496,dermatitis,DOID:2723,-666.0,1
28374,28375,CCDC80,ENSP00000206423,151887,dermatitis,DOID:2723,-666.0,1
28375,28376,KIF3A,ENSP00000368020,11127,dermatitis,DOID:2723,-666.0,1
28376,28377,LRRC32,ENSP00000260061,2615,dermatitis,DOID:2723,-666.0,1
28377,28378,FLG,ENSP00000357789,2312,dermatitis,DOID:2723,-666.0,1
28378,28379,ADIPOR2,ENSP00000349616,79602,dermatitis,DOID:2723,-666.0,1
28379,28380,ZNF521,ENSP00000354794,25925,dermatitis,DOID:2723,-666.0,1
28380,28381,PREX2,ENSP00000288368,80243,dermatitis,DOID:2723,-666.0,1
28381,28382,PSKH2,ENSP00000276616,85481,dermatitis,DOID:2723,-666.0,1
28382,28383,IRF2BPL,ENSP00000238647,64207,dermatitis,DOID:2723,-666.0,1
28383,28384,PRKAR2B,ENSP00000265717,5577,dermatitis,DOID:2723,-666.0,1
28384,28385,RNASEH2C,ENSP00000308193,84153,dermatitis,DOID:2723,-666.0,1
28385,28386,BCL2L11,ENSP00000350311,10018,dermatitis,DOID:2723,-666.0,1
28386,28387,C11ORF30,ENSP00000334130,56946,dermatitis,DOID:2723,-666.0,1
28387,28388,CLEC16A,ENSP00000387122,23274,dermatitis,DOID:2723,-666.0,1
28388,28389,IL13,ENSP00000304915,3596,dermatitis,DOID:2723,-666.0,1
28389,28390,IL18R1,ENSP00000233957,8809,dermatitis,DOID:2723,-666.0,1
28390,28391,DACH1,ENSP00000352712,1602,dermatitis,DOID:2723,-666.0,1
28391,28392,OVOL1,ENSP00000337862,5017,dermatitis,DOID:2723,-666.0,1
28392,28393,DDX39B,ENSP00000400326,7919,dermatitis,DOID:2723,-666.0,1
28393,28394,HLA-C,ENSP00000365402,3107,dermatitis,DOID:2723,-666.0,1
28394,28395,GLB1,ENSP00000306920,2720,dermatitis,DOID:2723,-666.0,1
28395,28396,CYP24A1,ENSP00000216862,1591,atopic dermatitis,DOID:3310,-666.0,1
28396,28397,ZNF365,ENSP00000387091,22891,atopic dermatitis,DOID:3310,-666.0,1
28397,28398,ACTL9,ENSP00000316674,284382,atopic dermatitis,DOID:3310,-666.0,1
28398,28399,ADO,ENSP00000362888,84890,atopic dermatitis,DOID:3310,-666.0,1
28399,28400,NCF4,ENSP00000337605,4689,atopic dermatitis,DOID:3310,-666.0,1
28400,28401,OR10A3,ENSP00000353988,26496,atopic dermatitis,DOID:3310,-666.0,1
28401,28402,CCDC80,ENSP00000206423,151887,atopic dermatitis,DOID:3310,-666.0,1
28402,28403,KIF3A,ENSP00000368020,11127,atopic dermatitis,DOID:3310,-666.0,1
28403,28404,LRRC32,ENSP00000260061,2615,atopic dermatitis,DOID:3310,-666.0,1
28404,28405,FLG,ENSP00000357789,2312,atopic dermatitis,DOID:3310,-666.0,1
28405,28406,RNASEH2C,ENSP00000308193,84153,atopic dermatitis,DOID:3310,-666.0,1
28406,28407,BCL2L11,ENSP00000350311,10018,atopic dermatitis,DOID:3310,-666.0,1
28407,28408,C11ORF30,ENSP00000334130,56946,atopic dermatitis,DOID:3310,-666.0,1
28408,28409,CLEC16A,ENSP00000387122,23274,atopic dermatitis,DOID:3310,-666.0,1
28409,28410,IL13,ENSP00000304915,3596,atopic dermatitis,DOID:3310,-666.0,1
28410,28411,IL18R1,ENSP00000233957,8809,atopic dermatitis,DOID:3310,-666.0,1
28411,28412,OVOL1,ENSP00000337862,5017,atopic dermatitis,DOID:3310,-666.0,1
28412,28413,DDX39B,ENSP00000400326,7919,atopic dermatitis,DOID:3310,-666.0,1
28413,28414,HLA-C,ENSP00000365402,3107,atopic dermatitis,DOID:3310,-666.0,1
28414,28415,GLB1,ENSP00000306920,2720,atopic dermatitis,DOID:3310,-666.0,1
28415,28416,RNF114,ENSP00000244061,55905,integumentary system disease,DOID:16,-666.0,1
28416,28417,SPPL2C,ENSP00000332488,162540,integumentary system disease,DOID:16,-666.0,1
28417,28418,CYP24A1,ENSP00000216862,1591,integumentary system disease,DOID:16,-666.0,1
28418,28419,SPTLC1,ENSP00000262554,10558,integumentary system disease,DOID:16,-666.0,1
28419,28420,FHIT,ENSP00000342087,2272,integumentary system disease,DOID:16,-666.0,1
28420,28421,ANXA6,ENSP00000346550,309,integumentary system disease,DOID:16,-666.0,1
28421,28422,TRAF3IP2,ENSP00000345984,10758,integumentary system disease,DOID:16,-666.0,1
28422,28423,ZNF365,ENSP00000387091,22891,integumentary system disease,DOID:16,-666.0,1
28423,28424,ADAMTS20,ENSP00000374071,80070,integumentary system disease,DOID:16,-666.0,1
28424,28425,NELL1,ENSP00000298925,4745,integumentary system disease,DOID:16,-666.0,1
28425,28426,RPS6KA4,ENSP00000333896,8986,integumentary system disease,DOID:16,-666.0,1
28426,28427,HDAC9,ENSP00000408617,9734,integumentary system disease,DOID:16,-666.0,1
28427,28428,ACTL9,ENSP00000316674,284382,integumentary system disease,DOID:16,-666.0,1
28428,28429,ADO,ENSP00000362888,84890,integumentary system disease,DOID:16,-666.0,1
28429,28430,NCF4,ENSP00000337605,4689,integumentary system disease,DOID:16,-666.0,1
28430,28431,OR10A3,ENSP00000353988,26496,integumentary system disease,DOID:16,-666.0,1
28431,28432,CCDC80,ENSP00000206423,151887,integumentary system disease,DOID:16,-666.0,1
28432,28433,KIF3A,ENSP00000368020,11127,integumentary system disease,DOID:16,-666.0,1
28433,28434,LRRC32,ENSP00000260061,2615,integumentary system disease,DOID:16,-666.0,1
28434,28435,FLG,ENSP00000357789,2312,integumentary system disease,DOID:16,-666.0,1
28435,28436,ADIPOR2,ENSP00000349616,79602,integumentary system disease,DOID:16,-666.0,1
28436,28437,ZNF521,ENSP00000354794,25925,integumentary system disease,DOID:16,-666.0,1
28437,28438,PREX2,ENSP00000288368,80243,integumentary system disease,DOID:16,-666.0,1
28438,28439,PSKH2,ENSP00000276616,85481,integumentary system disease,DOID:16,-666.0,1
28439,28440,IRF2BPL,ENSP00000238647,64207,integumentary system disease,DOID:16,-666.0,1
28440,28441,PRKAR2B,ENSP00000265717,5577,integumentary system disease,DOID:16,-666.0,1
28441,28442,RNASEH2C,ENSP00000308193,84153,integumentary system disease,DOID:16,-666.0,1
28442,28443,BCL7C,ENSP00000215115,9274,integumentary system disease,DOID:16,-666.0,1
28443,28444,COG6,ENSP00000397441,57511,integumentary system disease,DOID:16,-666.0,1
28444,28445,FAM27L,ENSP00000318927,284123,integumentary system disease,DOID:16,-666.0,1
28445,28446,TSC1,ENSP00000298552,7248,integumentary system disease,DOID:16,-666.0,1
28446,28447,UBLCP1,ENSP00000296786,134510,integumentary system disease,DOID:16,-666.0,1
28447,28448,FBXL19,ENSP00000369666,54620,integumentary system disease,DOID:16,-666.0,1
28448,28449,KCNH7,ENSP00000331727,90134,integumentary system disease,DOID:16,-666.0,1
28449,28450,OAF,ENSP00000332613,220323,integumentary system disease,DOID:16,-666.0,1
28450,28451,PSMA6,ENSP00000261479,5687,integumentary system disease,DOID:16,-666.0,1
28451,28452,IFNLR1,ENSP00000327824,163702,integumentary system disease,DOID:16,-666.0,1
28452,28453,REV3L,ENSP00000351697,5980,integumentary system disease,DOID:16,-666.0,1
28453,28454,SPATA2,ENSP00000289431,9825,integumentary system disease,DOID:16,-666.0,1
28454,28455,NKX2-6,ENSP00000402231,137814,integumentary system disease,DOID:16,-666.0,1
28455,28456,KIAA0391,ENSP00000250377,9692,integumentary system disease,DOID:16,-666.0,1
28456,28457,STK32A,ENSP00000381030,202374,integumentary system disease,DOID:16,-666.0,1
28457,28458,DYTN,ENSP00000396593,391475,integumentary system disease,DOID:16,-666.0,1
28458,28459,NOS2,ENSP00000327251,4843,integumentary system disease,DOID:16,-666.0,1
28459,28460,STAT2,ENSP00000315768,6773,integumentary system disease,DOID:16,-666.0,1
28460,28461,LCE3A,ENSP00000335006,353142,integumentary system disease,DOID:16,-666.0,1
28461,28462,PRKRIP1,ENSP00000381010,79706,integumentary system disease,DOID:16,-666.0,1
28462,28463,HYAL1,ENSP00000266031,3373,integumentary system disease,DOID:16,-666.0,1
28463,28464,PRR23A,ENSP00000372649,729627,integumentary system disease,DOID:16,-666.0,1
28464,28465,NEDD4,ENSP00000345530,4734,integumentary system disease,DOID:16,-666.0,1
28465,28466,POLR3G,ENSP00000382058,10622,integumentary system disease,DOID:16,-666.0,1
28466,28467,BCL2L11,ENSP00000350311,10018,integumentary system disease,DOID:16,-666.0,1
28467,28468,SETBP1,ENSP00000282030,26040,integumentary system disease,DOID:16,-666.0,1
28468,28469,BCL11A,ENSP00000338774,53335,integumentary system disease,DOID:16,-666.0,1
28469,28470,BLK,ENSP00000259089,640,integumentary system disease,DOID:16,-666.0,1
28470,28471,FCGR2A,ENSP00000271450,2212,integumentary system disease,DOID:16,-666.0,1
28471,28472,NAALADL2,ENSP00000404705,254827,integumentary system disease,DOID:16,-666.0,1
28472,28473,BTBD1,ENSP00000261721,53339,integumentary system disease,DOID:16,-666.0,1
28473,28474,TECRL,ENSP00000370607,253017,integumentary system disease,DOID:16,-666.0,1
28474,28475,PPM1L,ENSP00000417659,151742,integumentary system disease,DOID:16,-666.0,1
28475,28476,CENPU,ENSP00000281453,79682,integumentary system disease,DOID:16,-666.0,1
28476,28477,MIA,ENSP00000263369,8190,integumentary system disease,DOID:16,-666.0,1
28477,28478,MED30,ENSP00000297347,90390,integumentary system disease,DOID:16,-666.0,1
28478,28479,ITPKC,ENSP00000263370,80271,integumentary system disease,DOID:16,-666.0,1
28479,28480,IGHV2-70,ENSP00000375043,28454,integumentary system disease,DOID:16,-666.0,1
28480,28481,PELI1,ENSP00000351789,57162,integumentary system disease,DOID:16,-666.0,1
28481,28482,ZFHX3,ENSP00000268489,463,integumentary system disease,DOID:16,-666.0,1
28482,28483,MRPS22,ENSP00000310785,56945,integumentary system disease,DOID:16,-666.0,1
28483,28484,CD40,ENSP00000361359,958,integumentary system disease,DOID:16,-666.0,1
28484,28485,HLA-DOB,ENSP00000395780+ENSP00000405108,3112,integumentary system disease,DOID:16,-666.0,1
28485,28486,DAB1,ENSP00000360277,1600,integumentary system disease,DOID:16,-666.0,1
28486,28487,C11ORF30,ENSP00000334130,56946,integumentary system disease,DOID:16,-666.0,1
28487,28488,CLEC16A,ENSP00000387122,23274,integumentary system disease,DOID:16,-666.0,1
28488,28489,LCE3C,ENSP00000334644,353144,integumentary system disease,DOID:16,-666.0,1
28489,28490,IL13,ENSP00000304915,3596,integumentary system disease,DOID:16,-666.0,1
28490,28491,IL18R1,ENSP00000233957,8809,integumentary system disease,DOID:16,-666.0,1
28491,28492,REL,ENSP00000295025,5966,integumentary system disease,DOID:16,-666.0,1
28492,28493,DACH1,ENSP00000352712,1602,integumentary system disease,DOID:16,-666.0,1
28493,28494,OVOL1,ENSP00000337862,5017,integumentary system disease,DOID:16,-666.0,1
28494,28495,PUS10,ENSP00000326003,150962,integumentary system disease,DOID:16,-666.0,1
28495,28496,IL23R,ENSP00000321345,149233,integumentary system disease,DOID:16,-666.0,1
28496,28497,DDX39B,ENSP00000400326,7919,integumentary system disease,DOID:16,-666.0,1
28497,28498,TNFAIP3,ENSP00000237289,7128,integumentary system disease,DOID:16,-666.0,1
28498,28499,IL12B,ENSP00000231228,3593,integumentary system disease,DOID:16,-666.0,1
28499,28500,CAST,ENSP00000379158,831,integumentary system disease,DOID:16,-666.0,1
28500,28501,ERAP1,ENSP00000296754,51752,integumentary system disease,DOID:16,-666.0,1
28501,28502,ADAD1,ENSP00000296513,132612,integumentary system disease,DOID:16,-666.0,1
28502,28503,C6orf25,ENSP00000416447,80739,integumentary system disease,DOID:16,-666.0,1
28503,28504,LY6G6C,ENSP00000415732,80740,integumentary system disease,DOID:16,-666.0,1
28504,28505,VWA7,ENSP00000411804,80737,integumentary system disease,DOID:16,-666.0,1
28505,28506,ERBB3,ENSP00000267101,2065,integumentary system disease,DOID:16,-666.0,1
28506,28507,CAMTA1,ENSP00000306522,23261,integumentary system disease,DOID:16,-666.0,1
28507,28508,ULBP3,ENSP00000253335,79465,integumentary system disease,DOID:16,-666.0,1
28508,28509,IKZF4,ENSP00000262032,64375,integumentary system disease,DOID:16,-666.0,1
28509,28510,IL2,ENSP00000226730,3558,integumentary system disease,DOID:16,-666.0,1
28510,28511,APOM,ENSP00000389591,55937,integumentary system disease,DOID:16,-666.0,1
28511,28512,BAG6,ENSP00000365131,7917,integumentary system disease,DOID:16,-666.0,1
28512,28513,EHMT2,ENSP00000397323,10919,integumentary system disease,DOID:16,-666.0,1
28513,28514,IL2RA,ENSP00000369293,3559,integumentary system disease,DOID:16,-666.0,1
28514,28515,PRRC2A,ENSP00000365175,7916,integumentary system disease,DOID:16,-666.0,1
28515,28516,CTLA4,ENSP00000303939,1493,integumentary system disease,DOID:16,-666.0,1
28516,28517,DPCR1,ENSP00000305948,135656,integumentary system disease,DOID:16,-666.0,1
28517,28518,SLC44A4,ENSP00000399161,80736,integumentary system disease,DOID:16,-666.0,1
28518,28519,HSPA1L,ENSP00000396486,3305,integumentary system disease,DOID:16,-666.0,1
28519,28520,STK19,ENSP00000391798,8859,integumentary system disease,DOID:16,-666.0,1
28520,28521,KIAA1109,ENSP00000264501,84162,integumentary system disease,DOID:16,-666.0,1
28521,28522,PTPN2,ENSP00000311857,5771,integumentary system disease,DOID:16,-666.0,1
28522,28523,ATF6B,ENSP00000404725,1388,integumentary system disease,DOID:16,-666.0,1
28523,28524,TNXB,ENSP00000391044,7148,integumentary system disease,DOID:16,-666.0,1
28524,28525,NOTCH4,ENSP00000403447,4855,integumentary system disease,DOID:16,-666.0,1
28525,28526,CFB,ENSP00000416561,629,integumentary system disease,DOID:16,-666.0,1
28526,28527,IER3,ENSP00000412283,8870,integumentary system disease,DOID:16,-666.0,1
28527,28528,SKIV2L,ENSP00000412310,6499,integumentary system disease,DOID:16,-666.0,1
28528,28529,BAD,ENSP00000309103,572,integumentary system disease,DOID:16,-666.0,1
28529,28530,RASAL2,ENSP00000263528,9462,integumentary system disease,DOID:16,-666.0,1
28530,28531,STX17,ENSP00000259400,55014,integumentary system disease,DOID:16,-666.0,1
28531,28532,RAET1L,ENSP00000286380,154064,integumentary system disease,DOID:16,-666.0,1
28532,28533,CCDC88B,ENSP00000349238,283234,integumentary system disease,DOID:16,-666.0,1
28533,28534,RPS26,ENSP00000348849,6231,integumentary system disease,DOID:16,-666.0,1
28534,28535,ICOS,ENSP00000319476,29851,integumentary system disease,DOID:16,-666.0,1
28535,28536,PFKFB3,ENSP00000369100,5209,integumentary system disease,DOID:16,-666.0,1
28536,28537,IL21,ENSP00000264497,59067,integumentary system disease,DOID:16,-666.0,1
28537,28538,SUOX,ENSP00000266971,6821,integumentary system disease,DOID:16,-666.0,1
28538,28539,PRDX5,ENSP00000265462,25824,integumentary system disease,DOID:16,-666.0,1
